lat,long
30.8,-86.8
30.6,-86.6
30.3,-86.3
30.0,-86.0
29.8,-85.6
29.7,-85.0
29.8,-84.5
30.2,-84.0
30.5,-83.7
30.9,-83.2
31.4,-82.9
31.8,-82.3
32.2,-78.9
33.0,-79.1
33.2,-79.2
33.7,-79.7
34.4,-80.5
35.2,-81.0
14.0,-41.8
14.1,-43.8
14.4,-45.7
14.9,-47.7
15.5,-50.0
15.9,-52.5
16.1,-54.8
16.3,-56.9
16.6,-58.5
17.2,-59.8
18.2,-61.0
19.5,-62.5
21.0,-63.8
22.3,-64.9
23.6,-65.9
25.0,-66.6
26.3,-67.0
27.5,-67.0
28.5,-66.7
29.6,-66.0
30.7,-65.0
31.8,-63.9
32.9,-62.9
34.1,-62.0
12.0,-32.2
12.4,-33.6
12.9,-34.8
13.7,-36.0
14.5,-37.3
15.2,-38.5
15.7,-39.4
16.1,-40.1
16.5,-40.8
16.9,-41.5
17.3,-42.3
17.7,-43.1
18.0,-43.9
18.5,-44.9
19.2,-46.1
20.0,-47.2
20.8,-48.4
21.5,-49.6
22.1,-51.1
22.6,-52.6
23.1,-54.2
23.7,-55.9
24.2,-57.6
24.5,-59.1
25.0,-60.5
25.3,-61.7
25.6,-62.9
25.9,-64.0
26.3,-64.9
26.7,-65.8
27.1,-66.7
28.3,-95.7
28.6,-95.5
28.9,-95.4
29.0,-95.4
29.5,-95.5
29.9,-95.6
30.4,-95.5
30.6,-95.0
31.1,-94.8
11.4,-27.5
11.6,-29.0
11.8,-30.5
12.2,-31.9
12.7,-33.1
13.0,-34.2
13.2,-35.3
13.4,-36.2
13.7,-37.0
14.0,-37.9
14.3,-38.8
14.6,-39.7
15.0,-40.7
15.4,-41.7
15.8,-42.6
16.2,-43.6
16.5,-44.7
16.8,-45.8
17.0,-46.9
17.2,-48.0
17.3,-49.2
17.3,-50.5
17.4,-51.8
17.3,-53.1
17.3,-54.3
17.1,-55.6
17.0,-56.8
17.0,-58.0
17.0,-59.1
17.1,-60.1
17.3,-61.0
17.5,-61.7
18.0,-62.4
18.4,-63.0
18.9,-63.6
19.4,-64.2
20.1,-64.9
20.7,-65.4
21.3,-66.0
22.0,-66.6
22.8,-67.2
24.3,-68.0
25.8,-68.8
26.4,-69.3
26.5,-69.5
27.1,-69.8
29.1,-69.5
31.0,-69.1
32.7,-68.6
34.5,-67.2
36.5,-65.4
38.4,-63.7
40.9,-60.9
43.9,-57.7
47.1,-54.2
51.5,-48.5
55.0,-46.0
57.0,-45.0
58.0,-44.0
59.0,-42.0
60.0,-40.0
20.2,-95.0
20.6,-96.3
20.5,-97.0
20.4,-97.3
9.5,-19.0
9.4,-20.3
9.3,-21.6
9.3,-22.9
9.3,-24.2
9.5,-25.6
9.9,-27.0
10.6,-28.2
11.0,-29.6
11.5,-31.1
12.0,-32.9
12.6,-34.6
13.1,-36.4
13.6,-38.2
14.0,-40.0
14.4,-41.8
14.8,-43.5
15.1,-45.2
15.3,-46.9
15.7,-48.5
16.2,-50.0
16.8,-51.2
17.4,-52.1
18.0,-53.0
18.4,-53.9
18.8,-54.7
19.4,-55.4
19.9,-56.2
20.4,-57.1
21.1,-57.9
21.7,-58.8
22.3,-59.7
23.0,-60.6
23.6,-61.6
24.2,-62.6
24.8,-63.4
25.6,-64.0
26.2,-64.8
26.7,-65.6
27.3,-66.2
27.7,-66.9
28.2,-67.6
28.8,-68.4
29.4,-69.3
30.3,-69.9
31.5,-70.1
32.8,-70.2
34.1,-70.0
35.6,-69.4
37.1,-68.4
38.5,-67.1
39.8,-64.6
41.0,-60.5
42.2,-56.1
43.5,-50.6
45.4,-43.7
47.3,-37.2
49.1,-31.3
51.1,-26.0
52.8,-21.1
54.7,-16.3
56.2,-11.6
58.0,-7.0
59.5,0.0
22.2,-97.2
22.4,-97.0
22.4,-96.7
22.2,-96.4
22.0,-95.8
21.8,-95.2
21.7,-94.9
21.6,-94.6
21.6,-94.6
21.6,-94.6
21.5,-95.0
21.4,-95.3
21.1,-95.7
21.1,-96.2
20.8,-96.9
20.6,-97.1
20.3,-97.4
20.1,-97.7
11.8,-35.9
12.0,-37.1
12.4,-38.6
12.8,-40.3
13.3,-42.2
13.8,-44.1
14.3,-46.0
14.8,-47.9
15.4,-49.7
27.2,-34.9
27.5,-36.1
27.5,-37.4
27.5,-38.7
27.5,-39.8
27.5,-41.0
27.2,-41.3
27.7,-41.9
27.8,-42.7
28.0,-43.7
28.5,-44.6
29.4,-45.5
30.9,-45.6
32.8,-46.0
34.9,-44.9
37.4,-43.1
21.8,-94.8
21.7,-95.2
21.2,-95.0
21.0,-94.7
21.2,-94.4
21.2,-94.7
20.8,-94.8
20.6,-95.1
20.5,-95.7
20.5,-96.3
20.5,-97.0
20.5,-97.1
20.5,-98.0
20.7,-98.7
27.6,-55.9
28.2,-55.6
28.8,-55.0
29.1,-54.2
29.3,-53.3
29.4,-52.4
29.5,-51.5
29.5,-50.6
29.5,-49.8
29.4,-49.3
29.3,-48.9
29.4,-48.4
29.7,-48.0
30.1,-47.7
30.5,-47.2
30.7,-46.7
31.0,-46.1
31.3,-45.7
31.6,-45.3
32.1,-44.7
32.8,-43.9
10.9,-18.8
11.0,-20.4
11.0,-21.9
11.1,-23.3
11.2,-24.6
11.4,-25.9
11.8,-27.2
12.2,-28.7
12.6,-30.2
13.0,-31.6
13.4,-33.0
13.9,-34.5
14.4,-36.0
14.5,-37.5
14.7,-38.8
15.2,-39.8
16.0,-40.6
17.1,-41.2
18.1,-41.9
18.9,-42.7
19.6,-43.5
20.3,-44.2
21.1,-44.6
22.0,-44.9
22.9,-45.0
23.8,-45.0
24.3,-45.0
24.7,-45.0
25.6,-44.8
26.4,-44.4
27.2,-44.0
28.2,-43.6
29.2,-43.2
30.2,-42.7
31.2,-41.9
32.6,-40.7
34.3,-39.0
35.9,-36.8
37.8,-34.4
40.2,-31.4
43.0,-28.0
45.9,-24.4
49.2,-21.5
52.0,-18.7
54.5,-15.7
55.8,-13.3
55.4,-10.5
54.5,-8.2
24.5,-90.5
24.2,-91.5
23.8,-92.5
24.4,-92.8
24.6,-92.0
25.3,-92.2
25.7,-91.5
26.4,-91.1
27.8,-91.2
28.6,-91.5
29.4,-92.0
29.3,-93.0
28.9,-92.5
29.0,-91.9
29.5,-91.4
29.6,-91.3
30.3,-91.9
30.1,-92.3
29.8,-92.2
29.6,-92.1
29.3,-91.8
29.1,-91.3
28.9,-90.3
29.3,-89.1
30.3,-87.7
31.8,-87.0
33.5,-86.7
35.2,-86.6
36.8,-87.1
28.2,-62.4
28.3,-62.2
28.4,-62.0
28.8,-61.7
29.2,-61.4
30.4,-61.6
30.9,-61.8
31.1,-61.8
31.8,-62.0
32.5,-62.0
33.3,-62.0
34.4,-62.2
35.2,-62.8
35.5,-63.2
36.3,-63.6
37.1,-64.0
38.5,-64.1
40.2,-64.1
42.8,-63.9
44.4,-63.8
46.0,-63.8
49.8,-62.4
13.7,-22.2
13.9,-22.7
14.1,-23.6
14.5,-24.9
14.9,-26.3
15.3,-27.7
15.7,-29.1
16.0,-30.6
16.3,-32.1
16.7,-33.6
17.0,-35.0
17.2,-36.4
17.7,-37.8
18.0,-39.0
18.3,-40.0
18.6,-40.9
18.8,-41.7
19.0,-42.4
19.2,-43.2
19.4,-44.1
19.7,-45.1
19.9,-46.2
20.1,-47.4
20.1,-48.6
20.0,-49.8
20.0,-51.0
19.9,-51.9
19.9,-52.9
19.8,-53.8
19.7,-54.9
19.6,-55.9
19.4,-57.0
19.4,-58.3
19.5,-59.7
19.7,-61.0
19.8,-62.3
20.0,-63.6
30.4,-90.3
29.7,-89.7
29.7,-89.4
29.4,-89.2
29.3,-89.1
29.6,-89.5
30.1,-90.4
30.1,-90.9
30.3,-91.6
30.7,-92.2
31.2,-92.6
31.7,-93.2
28.7,-87.2
29.4,-87.3
29.5,-86.3
29.6,-85.9
29.7,-85.6
29.9,-85.7
30.0,-85.6
30.2,-85.4
30.4,-85.3
31.3,-85.0
32.3,-84.5
33.3,-83.9
34.3,-83.5
35.5,-82.6
37.5,-81.5
38.5,-79.6
39.5,-77.5
41.2,-76.0
41.6,-73.9
42.0,-72.0
22.5,-93.5
22.7,-93.8
23.1,-94.6
23.5,-95.4
23.9,-96.3
24.1,-97.0
24.5,-97.7
24.9,-98.6
25.2,-99.8
32.3,-73.3
33.0,-73.3
33.8,-73.5
34.5,-73.7
35.2,-73.6
35.9,-73.5
36.6,-73.2
37.4,-73.2
38.3,-73.0
39.1,-72.5
39.8,-71.8
41.0,-70.5
41.3,-70.1
42.4,-68.4
43.8,-66.3
45.5,-63.3
47.2,-60.0
48.5,-56.5
30.1,-76.1
31.1,-75.1
32.3,-75.0
32.4,-75.3
32.0,-75.9
31.5,-76.2
31.1,-77.0
30.7,-78.0
30.3,-78.9
30.1,-79.8
30.1,-80.5
30.1,-80.7
30.2,-81.4
30.2,-81.7
30.4,-82.5
30.5,-83.0
30.6,-83.2
30.8,-83.4
31.3,-83.0
31.7,-82.7
32.0,-81.8
32.6,-80.6
33.7,-78.9
34.5,-77.1
35.4,-75.1
36.3,-72.9
37.1,-70.4
37.8,-67.6
38.7,-65.0
39.4,-62.4
39.4,-59.8
38.5,-57.5
38.1,-53.2
10.0,-34.9
10.1,-36.5
10.1,-38.0
10.1,-39.5
10.2,-40.9
10.3,-42.3
10.3,-43.4
10.5,-44.6
10.7,-46.0
10.6,-47.3
10.7,-48.3
11.1,-49.3
11.7,-50.4
12.4,-52.0
12.9,-53.6
13.4,-55.2
14.1,-56.9
14.8,-59.2
15.5,-61.3
16.2,-63.2
16.6,-65.3
17.1,-67.1
17.6,-68.9
18.1,-70.5
19.3,-71.6
20.2,-72.4
21.3,-73.0
22.4,-73.6
23.7,-73.8
25.2,-73.8
26.7,-73.6
28.2,-73.1
29.6,-72.4
30.8,-71.6
31.9,-70.7
32.6,-70.1
33.3,-69.4
33.9,-68.6
34.5,-68.0
35.0,-67.3
35.6,-66.2
36.7,-65.5
37.8,-65.5
38.2,-65.4
38.1,-65.1
38.0,-64.3
38.3,-63.1
38.7,-61.8
39.5,-60.2
40.7,-58.5
43.0,-57.1
45.5,-55.7
23.4,-88.4
24.5,-91.4
25.8,-93.8
28.7,-94.1
29.6,-93.6
32.0,-93.0
34.2,-92.7
33.6,-20.0
33.7,-20.7
33.8,-21.5
34.1,-22.2
34.5,-22.8
35.0,-23.3
35.7,-23.7
36.5,-23.8
37.2,-23.5
37.8,-23.1
38.7,-22.5
38.5,-21.4
37.7,-21.8
37.0,-22.7
36.5,-23.5
35.6,-24.6
34.4,-25.7
33.4,-26.8
32.4,-28.3
31.3,-29.6
30.1,-30.5
29.1,-31.1
28.4,-31.3
28.1,-31.1
28.0,-30.7
28.5,-30.6
29.5,-31.7
29.8,-32.7
30.0,-34.4
30.6,-36.2
31.3,-37.4
31.5,-39.0
31.7,-40.5
32.3,-41.0
33.2,-41.1
33.8,-41.2
34.9,-40.7
36.2,-40.0
37.8,-39.1
39.7,-37.9
42.0,-36.1
44.4,-34.1
46.8,-31.5
49.7,-27.5
52.5,-24.5
13.4,-26.6
13.1,-27.5
12.9,-28.2
13.1,-29.0
13.4,-29.6
14.3,-30.6
15.2,-31.5
16.0,-32.6
16.8,-33.7
17.4,-34.9
18.2,-35.6
19.0,-36.0
20.0,-36.1
21.3,-36.1
22.9,-36.4
24.2,-37.1
25.6,-37.7
26.9,-38.4
28.3,-39.2
29.6,-40.2
30.5,-40.9
31.3,-41.6
32.3,-42.0
33.4,-42.3
34.4,-42.3
35.3,-41.9
36.3,-41.3
37.2,-40.2
38.1,-38.7
39.2,-36.3
40.1,-33.1
40.7,-29.7
40.7,-25.7
40.9,-22.7
41.3,-19.2
41.5,-15.5
9.7,-27.6
9.7,-28.7
9.7,-30.3
9.5,-32.1
9.3,-33.6
9.1,-35.0
8.9,-36.5
8.9,-38.2
9.0,-39.9
9.3,-41.4
9.5,-43.4
9.8,-45.1
10.2,-46.8
10.6,-48.5
10.8,-50.5
11.0,-52.5
11.3,-54.4
11.2,-56.1
11.3,-57.8
11.6,-59.4
11.8,-61.1
11.9,-61.8
12.0,-62.6
12.3,-64.1
12.6,-65.5
13.0,-67.0
13.3,-68.3
13.7,-69.5
14.2,-70.8
14.7,-71.9
15.2,-72.8
15.7,-73.8
16.2,-74.7
16.8,-75.8
17.3,-76.5
17.4,-77.2
17.4,-77.6
17.7,-78.4
18.0,-79.0
18.2,-79.6
18.4,-80.4
18.8,-81.2
18.9,-81.5
19.1,-82.1
19.5,-82.8
19.9,-83.5
20.4,-84.1
20.9,-84.7
21.2,-84.8
21.6,-85.1
21.7,-85.2
22.4,-85.6
23.0,-86.0
23.7,-86.5
24.7,-87.0
25.6,-87.4
26.7,-87.9
27.9,-88.2
28.9,-88.2
30.0,-87.9
30.2,-87.9
31.4,-87.7
32.5,-87.4
33.8,-86.5
34.7,-85.7
35.4,-84.0
36.2,-82.3
37.0,-80.5
37.7,-78.5
38.4,-76.7
38.0,-75.5
37.5,-74.0
36.0,-74.0
34.5,-74.5
32.8,-75.8
31.0,-77.5
29.0,-78.5
27.5,-78.7
26.4,-79.1
26.1,-79.7
25.9,-80.6
25.8,-81.7
25.2,-82.8
24.8,-84.1
25.1,-86.1
26.0,-87.3
26.5,-88.6
27.1,-89.5
27.9,-91.0
28.9,-92.2
29.2,-92.7
29.6,-93.2
29.8,-93.6
30.1,-94.2
23.9,-43.4
24.0,-44.5
24.3,-45.5
24.6,-46.3
25.1,-47.1
25.6,-47.9
26.1,-48.6
26.8,-49.3
27.6,-50.1
28.5,-50.5
29.6,-50.7
30.6,-50.9
31.7,-50.6
33.1,-50.0
34.6,-48.9
36.5,-47.3
38.4,-45.4
40.3,-43.0
42.4,-40.6
45.0,-38.1
48.1,-34.6
51.7,-30.9
7.7,-21.8
8.1,-22.9
8.5,-24.1
8.9,-25.7
9.1,-27.3
9.2,-29.3
9.3,-31.7
9.4,-34.1
9.6,-36.4
9.8,-38.5
10.0,-40.6
10.3,-42.7
10.7,-44.8
11.0,-46.8
11.3,-48.6
11.5,-50.3
11.8,-52.0
12.1,-53.6
12.5,-55.0
12.9,-56.4
13.3,-57.7
13.6,-58.7
14.0,-59.8
13.8,-60.8
13.8,-60.9
13.3,-61.9
13.6,-63.1
14.4,-64.2
12.5,-37.5
14.7,-45.3
16.6,-49.6
17.5,-50.5
18.3,-51.6
20.2,-54.2
21.0,-54.9
23.1,-55.2
25.3,-54.9
26.3,-54.3
27.2,-53.7
32.0,-37.2
34.9,-34.1
41.9,-27.6
12.5,-19.0
12.5,-20.0
12.6,-21.0
12.7,-21.8
12.8,-22.5
12.9,-23.2
13.0,-24.0
13.0,-24.8
13.0,-25.6
13.0,-26.8
12.9,-28.0
12.8,-29.0
12.8,-29.8
12.9,-30.5
13.0,-31.3
13.2,-32.1
13.4,-32.9
13.8,-33.5
14.2,-34.1
14.9,-34.6
15.4,-34.9
16.0,-35.0
16.3,-35.3
16.6,-35.9
17.0,-36.1
17.2,-36.9
17.8,-37.8
18.3,-38.5
18.6,-39.6
18.8,-40.6
18.9,-42.0
19.3,-43.4
19.8,-44.7
20.2,-45.9
20.8,-46.9
21.6,-48.0
22.5,-48.8
23.3,-49.6
24.6,-50.2
25.8,-50.8
27.4,-50.8
28.8,-50.6
30.2,-50.0
31.8,-49.2
33.0,-48.0
33.9,-47.2
34.7,-46.4
35.7,-45.9
36.7,-45.8
37.8,-45.8
39.0,-46.2
40.0,-46.5
41.2,-46.4
42.4,-45.8
43.6,-44.9
44.5,-43.2
45.7,-41.0
47.0,-39.0
49.4,-35.5
51.2,-32.0
54.0,-29.0
22.8,-62.8
23.5,-62.9
23.9,-62.9
24.4,-62.8
24.8,-62.7
25.8,-62.1
27.0,-61.0
27.8,-59.6
28.5,-58.7
29.1,-58.2
29.7,-58.0
30.4,-57.9
31.1,-57.9
26.3,-60.8
26.6,-61.2
27.1,-61.4
27.7,-61.4
28.3,-61.3
28.7,-61.1
29.0,-60.6
29.6,-59.9
30.6,-58.8
32.1,-57.4
33.8,-56.2
35.7,-54.9
37.7,-53.7
39.6,-52.7
41.4,-51.7
43.2,-50.2
44.8,-48.6
46.0,-46.9
47.0,-44.9
47.6,-42.7
48.0,-40.0
48.0,-37.0
48.0,-34.0
47.5,-31.0
47.0,-27.5
46.0,-24.0
45.0,-20.0
44.0,-16.0
43.5,-12.0
43.0,-9.0
43.0,-7.0
25.5,-94.5
25.3,-94.4
25.0,-94.5
24.6,-94.7
24.2,-95.5
23.5,-95.6
24.2,-95.0
25.3,-95.2
26.6,-95.2
27.2,-95.9
28.2,-96.9
28.4,-97.6
28.5,-97.0
29.3,-96.9
30.2,-96.8
31.0,-96.8
31.3,-96.8
31.5,-96.8
31.7,-96.9
32.0,-96.9
33.0,-97.0
11.1,-35.2
11.2,-36.8
11.3,-38.3
11.5,-39.8
11.9,-41.5
12.3,-42.9
12.8,-44.5
13.3,-45.8
13.7,-46.8
14.2,-47.8
14.7,-48.5
15.4,-49.3
15.9,-50.0
16.6,-50.9
17.2,-51.6
17.7,-52.3
18.1,-52.9
18.4,-53.6
18.6,-54.4
18.8,-55.0
18.9,-55.8
19.0,-56.8
19.2,-58.1
19.4,-59.3
19.6,-60.7
19.8,-62.1
20.0,-63.5
20.3,-65.0
20.6,-66.4
21.0,-67.9
21.1,-68.1
21.4,-69.1
21.8,-70.4
22.2,-71.4
22.7,-72.5
22.8,-72.8
23.2,-73.5
23.8,-74.3
24.0,-74.5
24.2,-75.0
24.6,-75.6
24.7,-75.7
25.1,-76.1
25.3,-76.3
25.7,-77.1
26.0,-77.5
26.4,-77.9
26.6,-78.2
26.8,-78.5
26.8,-79.1
27.0,-79.4
27.2,-80.2
27.2,-80.2
27.4,-80.7
27.8,-81.7
28.1,-82.3
28.6,-83.3
29.2,-83.7
30.1,-84.0
31.0,-84.6
31.5,-85.0
32.0,-85.2
32.5,-85.1
33.4,-84.7
34.3,-84.3
36.1,-83.2
37.8,-82.1
38.7,-81.3
40.5,-80.0
42.8,-77.7
44.3,-75.7
45.3,-73.3
46.2,-70.5
46.6,-67.3
47.2,-64.2
17.8,-69.2
18.5,-70.5
19.8,-71.2
21.1,-71.5
22.4,-71.2
24.1,-71.1
25.2,-71.5
26.3,-72.0
27.3,-72.8
27.9,-73.9
28.1,-75.2
28.2,-76.6
29.0,-77.8
29.1,-79.2
29.6,-80.3
30.3,-81.0
30.6,-81.4
30.8,-81.7
31.3,-81.8
31.7,-81.6
31.8,-80.9
31.7,-80.6
31.6,-80.3
31.5,-79.9
31.5,-79.5
31.7,-79.1
32.0,-78.8
32.3,-78.4
32.6,-78.0
32.9,-77.7
33.2,-77.1
33.5,-76.6
33.7,-76.0
33.9,-75.2
34.7,-74.0
35.8,-72.7
13.8,-31.4
13.9,-32.7
13.6,-33.9
13.4,-34.9
13.5,-35.8
13.9,-36.5
14.4,-37.3
15.2,-38.5
15.8,-39.7
16.5,-40.9
17.1,-42.0
17.6,-43.1
18.2,-44.1
18.9,-45.2
19.4,-46.3
20.0,-47.3
20.5,-48.3
20.9,-49.4
21.1,-50.4
21.1,-51.4
21.2,-52.3
21.3,-53.2
21.4,-54.0
21.5,-54.8
21.6,-55.7
21.7,-56.6
21.6,-57.4
21.7,-58.2
21.8,-59.1
21.9,-60.1
22.1,-61.0
22.5,-62.1
22.9,-63.3
23.2,-64.6
23.5,-65.8
23.9,-67.0
24.3,-67.9
24.5,-68.8
24.8,-69.4
25.3,-69.8
25.7,-70.2
26.3,-70.5
26.8,-70.9
27.4,-71.2
28.1,-71.5
28.9,-71.9
29.7,-72.5
30.6,-73.0
31.5,-73.5
32.5,-74.3
33.7,-75.2
34.9,-76.2
35.1,-76.4
36.7,-77.7
38.6,-78.9
40.9,-80.3
43.9,-80.9
48.0,-81.0
28.0,-73.0
28.5,-72.9
29.0,-72.8
29.5,-72.6
30.3,-72.1
31.2,-71.7
32.2,-71.1
33.1,-70.7
34.0,-70.7
34.5,-70.8
34.8,-71.0
35.1,-71.5
35.8,-73.0
36.4,-74.0
37.0,-74.9
37.5,-75.8
37.9,-76.9
14.8,-41.8
15.0,-44.1
15.1,-46.0
15.4,-47.6
15.8,-49.3
16.1,-51.1
16.4,-52.9
16.6,-54.6
16.9,-56.4
17.3,-58.1
17.9,-59.5
18.5,-60.7
18.9,-61.7
19.3,-62.7
19.7,-63.4
20.1,-63.8
20.4,-63.9
20.9,-63.9
21.6,-63.8
22.5,-63.8
23.5,-63.8
24.7,-63.9
26.0,-64.0
27.6,-64.3
29.2,-64.6
30.8,-65.0
32.4,-65.1
34.0,-64.9
35.6,-64.5
37.5,-64.0
39.4,-63.4
41.7,-62.1
44.1,-59.7
46.5,-56.5
46.9,-55.9
48.8,-53.2
50.8,-48.1
51.8,-41.9
26.2,-86.6
26.1,-87.3
26.2,-87.9
26.3,-88.3
26.5,-89.4
26.9,-90.6
27.6,-91.7
28.1,-93.0
28.6,-94.0
29.0,-95.0
29.2,-95.3
29.5,-95.5
30.0,-96.0
30.5,-96.5
31.5,-97.0
32.0,-97.5
33.0,-98.5
33.0,-98.5
33.0,-98.5
33.0,-98.5
33.0,-98.5
33.0,-98.5
17.9,-64.3
19.1,-65.9
19.8,-67.4
20.7,-68.9
21.6,-69.8
23.0,-70.2
24.6,-70.8
26.6,-70.7
28.6,-70.7
30.3,-70.2
31.5,-69.4
32.7,-67.9
34.0,-66.5
35.0,-66.0
35.0,-66.0
35.0,-66.0
35.2,-65.5
35.5,-65.0
36.3,-63.3
37.7,-62.0
38.9,-60.7
40.6,-59.4
42.1,-57.5
43.5,-56.0
44.0,-53.4
45.5,-50.5
47.0,-48.5
49.0,-45.0
51.0,-40.9
12.2,-28.9
12.1,-30.7
12.0,-32.4
11.9,-34.5
11.8,-36.5
11.8,-38.3
11.8,-40.1
11.9,-41.7
12.0,-43.4
12.3,-45.1
12.8,-47.0
13.0,-49.2
13.2,-51.3
13.5,-53.3
13.8,-55.5
14.0,-57.7
14.2,-59.8
14.4,-61.7
14.8,-63.5
14.9,-65.1
15.0,-66.6
15.4,-68.0
15.9,-69.5
16.1,-71.0
16.4,-72.6
16.8,-74.3
17.1,-76.0
17.5,-77.8
17.6,-79.8
17.8,-81.5
18.0,-83.3
18.2,-85.1
18.6,-86.9
18.7,-87.7
18.9,-88.7
19.2,-90.5
19.7,-92.2
20.1,-94.0
20.5,-95.5
20.5,-97.0
20.5,-97.3
20.5,-99.0
14.4,-44.8
14.8,-45.4
15.0,-45.8
15.2,-46.0
15.4,-46.2
15.6,-46.5
15.8,-46.7
16.0,-47.1
16.4,-47.5
16.6,-47.7
16.8,-47.9
17.3,-48.5
14.0,-49.0
15.4,-50.7
17.1,-52.7
18.4,-54.7
19.4,-56.3
20.2,-57.8
21.2,-59.3
22.2,-60.6
23.1,-61.4
24.1,-62.0
25.2,-62.5
26.4,-62.7
27.6,-62.8
28.4,-62.6
29.5,-62.3
30.8,-61.2
32.1,-60.3
33.2,-59.2
34.2,-58.0
34.9,-56.8
35.3,-55.7
35.7,-54.8
35.9,-53.8
36.2,-52.7
36.5,-51.3
37.1,-49.9
37.5,-48.2
37.9,-46.8
38.3,-45.2
38.5,-43.0
38.3,-40.6
38.1,-38.0
37.7,-35.3
36.7,-32.8
26.7,-61.8
27.3,-62.0
27.9,-62.0
28.5,-61.7
29.3,-61.1
30.2,-60.2
31.5,-59.0
33.3,-57.4
35.6,-55.2
37.8,-52.5
39.8,-49.4
42.5,-46.5
46.0,-42.0
25.0,-87.8
25.5,-87.8
26.0,-87.8
26.3,-87.4
26.6,-86.9
27.0,-86.3
27.0,-85.5
27.1,-84.6
26.5,-83.9
26.3,-83.7
26.0,-82.8
25.9,-81.7
25.9,-81.5
26.9,-78.6
28.2,-68.8
28.9,-68.7
29.5,-68.6
30.3,-68.3
30.9,-67.7
31.3,-66.4
31.6,-65.0
31.9,-63.6
32.0,-62.1
32.1,-60.5
32.4,-59.4
32.5,-58.5
32.5,-57.7
32.6,-57.1
33.0,-56.8
33.5,-56.7
33.5,-56.7
34.1,-55.5
35.1,-54.9
36.0,-54.0
36.8,-52.9
37.6,-51.9
38.6,-50.7
39.6,-48.6
40.4,-46.9
41.2,-45.0
41.8,-43.0
42.3,-41.1
43.0,-39.0
44.0,-37.1
44.5,-35.2
44.5,-34.1
44.4,-33.1
44.2,-32.2
43.9,-31.5
43.5,-31.0
43.3,-30.7
43.0,-30.5
42.5,-30.8
42.0,-31.4
41.3,-31.5
40.7,-31.5
40.5,-31.5
40.5,-31.5
41.2,-32.0
42.0,-32.5
15.4,-82.0
15.7,-82.7
15.9,-83.4
16.0,-84.1
16.1,-84.9
16.3,-85.8
16.6,-87.0
17.0,-88.3
17.0,-88.3
17.3,-89.6
17.6,-90.8
18.0,-92.0
18.5,-93.3
18.7,-94.8
18.7,-95.2
18.6,-96.2
18.1,-97.2
13.7,-45.8
13.7,-47.4
13.6,-49.0
13.6,-50.6
13.4,-52.0
13.1,-53.4
13.0,-55.0
13.0,-56.6
13.0,-58.4
13.1,-59.6
13.1,-60.3
13.2,-61.2
13.2,-62.2
13.4,-64.0
13.5,-65.7
13.7,-67.5
13.8,-69.2
14.0,-71.0
14.2,-72.9
14.4,-75.0
14.7,-76.8
15.1,-78.6
15.7,-80.5
16.4,-82.5
17.3,-84.6
18.0,-86.4
18.6,-87.8
19.4,-88.8
20.0,-89.7
20.5,-90.7
20.9,-91.6
21.4,-92.3
21.6,-92.4
22.0,-92.5
22.8,-92.6
23.7,-93.1
24.4,-93.6
25.0,-94.4
25.6,-95.1
26.3,-95.8
27.1,-96.3
27.8,-96.8
28.0,-96.9
28.2,-97.1
28.7,-97.3
29.0,-97.5
29.2,-97.4
29.3,-97.6
29.1,-97.5
29.0,-97.2
28.8,-96.8
28.6,-96.5
28.5,-96.2
28.4,-95.9
28.2,-95.4
28.1,-95.0
28.2,-94.6
28.5,-94.2
28.9,-93.8
29.4,-93.6
29.8,-93.5
30.1,-93.4
30.6,-93.1
31.3,-92.6
31.9,-92.2
32.5,-91.7
33.4,-90.9
34.1,-89.6
34.9,-88.2
36.0,-87.1
36.5,-86.4
37.2,-85.6
37.9,-84.9
38.2,-84.7
28.5,-71.5
29.5,-69.8
30.2,-67.9
30.9,-65.8
31.9,-63.6
33.2,-61.8
34.4,-60.8
35.5,-59.7
37.0,-58.8
38.3,-57.0
40.0,-55.5
42.0,-54.0
44.5,-53.0
47.0,-51.0
49.5,-48.5
11.9,-82.3
12.0,-82.5
12.3,-82.8
12.5,-83.0
12.8,-83.2
13.2,-83.4
13.6,-83.4
14.0,-83.4
14.3,-83.2
14.6,-82.7
15.1,-82.4
15.7,-82.3
16.3,-82.2
16.9,-81.5
17.2,-80.8
17.4,-80.2
17.5,-79.8
17.4,-79.2
17.6,-77.9
17.9,-76.8
18.3,-76.0
19.9,-75.0
20.0,-74.9
21.5,-75.4
22.1,-76.3
22.7,-77.5
23.2,-78.3
23.4,-79.1
23.6,-79.9
23.9,-80.8
24.5,-81.6
24.6,-81.7
24.9,-82.1
25.4,-82.5
25.7,-82.4
26.4,-82.0
26.5,-81.9
27.1,-81.4
28.0,-80.0
29.0,-78.5
30.0,-76.7
31.5,-74.8
33.1,-74.2
33.5,-74.7
33.7,-75.7
33.2,-75.9
32.5,-75.5
31.6,-75.0
31.1,-74.8
30.4,-75.0
29.8,-75.3
28.9,-76.2
28.4,-77.2
28.2,-78.6
28.2,-79.8
28.5,-80.6
29.2,-81.5
31.3,-81.8
34.1,-79.8
19.8,-87.3
20.4,-87.4
20.7,-87.7
21.0,-88.0
21.4,-88.7
21.6,-87.8
22.5,-86.7
22.9,-86.6
23.5,-86.3
24.3,-85.9
25.2,-85.4
26.1,-84.9
27.1,-84.3
