,Unnamed: 0,name,year,month,day,hour,lat,long,status,wind,pressure
2070,2071,Lili,1984,12,12,12,34.5,-60.5,subtropical storm,50,995
2071,2072,Lili,1984,12,12,18,35.5,-60.0,subtropical storm,50,995
2072,2073,Lili,1984,12,13,0,35.5,-60.0,subtropical storm,55,993
2073,2074,Lili,1984,12,13,6,35.5,-60.0,subtropical storm,55,994
2074,2075,Lili,1984,12,13,12,34.9,-59.8,subtropical storm,55,994
2075,2076,Lili,1984,12,13,18,33.8,-59.5,subtropical storm,55,994
2076,2077,Lili,1984,12,14,0,32.7,-59.0,subtropical storm,55,994
2077,2078,Lili,1984,12,14,6,32.0,-58.0,subtropical storm,55,994
2078,2079,Lili,1984,12,14,12,31.4,-57.0,subtropical storm,55,994
2079,2080,Lili,1984,12,14,18,30.5,-56.2,subtropical storm,55,994
2080,2081,Lili,1984,12,15,0,28.9,-55.9,subtropical storm,55,994
2081,2082,Lili,1984,12,15,6,27.2,-55.8,subtropical storm,55,994
2082,2083,Lili,1984,12,15,12,25.8,-56.0,subtropical storm,55,994
2083,2084,Lili,1984,12,15,18,24.5,-56.3,subtropical storm,55,994
2084,2085,Lili,1984,12,16,0,23.4,-56.2,subtropical storm,55,994
2085,2086,Lili,1984,12,16,6,22.4,-55.4,subtropical storm,55,994
2086,2087,Lili,1984,12,16,12,22.4,-54.0,subtropical storm,55,994
2087,2088,Lili,1984,12,16,18,23.2,-52.7,subtropical storm,55,994
2088,2089,Lili,1984,12,17,0,24.8,-50.8,subtropical storm,55,994
2089,2090,Lili,1984,12,17,6,28.0,-49.6,subtropical storm,55,994
2090,2091,Lili,1984,12,17,12,31.2,-49.9,subtropical storm,55,994
2091,2092,Lili,1984,12,17,18,33.0,-51.0,subtropical storm,55,994
2092,2093,Lili,1984,12,18,0,34.5,-53.0,subtropical storm,55,994
2093,2094,Lili,1984,12,18,6,34.0,-53.6,subtropical storm,55,994
2094,2095,Lili,1984,12,18,12,33.1,-53.7,subtropical storm,60,990
2095,2096,Lili,1984,12,18,18,32.8,-53.5,subtropical storm,60,990
2096,2097,Lili,1984,12,19,0,32.5,-53.3,subtropical storm,60,990
2097,2098,Lili,1984,12,19,6,32.4,-53.2,subtropical storm,60,990
2098,2099,Lili,1984,12,19,12,32.3,-53.1,subtropical storm,60,990
2099,2100,Lili,1984,12,19,18,32.2,-53.0,subtropical storm,60,990
2100,2101,Lili,1984,12,20,0,32.0,-52.9,subtropical storm,60,989
2101,2102,Lili,1984,12,20,6,31.6,-52.5,subtropical storm,60,988
2102,2103,Lili,1984,12,20,12,31.1,-52.4,hurricane,70,980
2103,2104,Lili,1984,12,20,18,30.5,-52.3,hurricane,70,980
2104,2105,Lili,1984,12,21,0,30.0,-52.2,hurricane,70,980
2105,2106,Lili,1984,12,21,6,29.5,-52.1,hurricane,70,980
2106,2107,Lili,1984,12,21,12,29.0,-52.0,hurricane,70,980
2107,2108,Lili,1984,12,21,18,28.5,-52.0,hurricane,70,980
2108,2109,Lili,1984,12,22,0,27.8,-52.2,hurricane,70,980
2109,2110,Lili,1984,12,22,6,27.0,-52.9,hurricane,70,980
2110,2111,Lili,1984,12,22,12,26.0,-54.0,hurricane,70,980
2111,2112,Lili,1984,12,22,18,24.8,-55.6,hurricane,70,980
2112,2113,Lili,1984,12,23,0,23.6,-57.1,hurricane,65,987
2113,2114,Lili,1984,12,23,6,22.7,-58.9,tropical storm,55,994
2114,2115,Lili,1984,12,23,12,22.0,-61.0,tropical storm,50,1001
2115,2116,Lili,1984,12,23,18,21.2,-63.1,tropical storm,45,1007
2116,2117,Lili,1984,12,24,0,20.5,-65.1,tropical storm,35,1009
2117,2118,Lili,1984,12,24,6,19.9,-67.5,tropical depression,30,1010
2118,2119,Lili,1984,12,24,12,19.2,-69.4,tropical depression,25,1012
2119,2120,Ana,1985,7,15,18,29.4,-64.2,tropical depression,30,1011
2120,2121,Ana,1985,7,16,0,29.7,-64.9,tropical depression,30,1011
2121,2122,Ana,1985,7,16,6,30.1,-65.5,tropical depression,30,1011
2122,2123,Ana,1985,7,16,12,30.6,-66.1,tropical depression,30,1010
2123,2124,Ana,1985,7,16,18,31.3,-66.6,tropical storm,35,1009
2124,2125,Ana,1985,7,17,0,32.2,-67.0,tropical storm,35,1009
2125,2126,Ana,1985,7,17,6,33.3,-67.2,tropical storm,40,1008
2126,2127,Ana,1985,7,17,12,34.4,-67.3,tropical storm,40,1007
2127,2128,Ana,1985,7,17,18,35.6,-67.3,tropical storm,45,1006
2128,2129,Ana,1985,7,18,0,37.2,-66.8,tropical storm,45,1004
2129,2130,Ana,1985,7,18,6,39.1,-65.9,tropical storm,45,1004
2130,2131,Ana,1985,7,18,12,40.8,-64.4,tropical storm,50,1000
2131,2132,Ana,1985,7,18,18,42.5,-63.5,tropical storm,55,996
2132,2133,Ana,1985,7,19,0,44.2,-60.3,tropical storm,60,996
2133,2134,Ana,1985,7,19,6,46.0,-57.6,extratropical,55,996
2134,2135,Ana,1985,7,19,12,48.0,-54.5,extratropical,50,996
2135,2136,Bob,1985,7,21,6,26.0,-85.0,tropical depression,25,1012
2136,2137,Bob,1985,7,21,12,25.8,-84.9,tropical depression,25,1011
2137,2138,Bob,1985,7,21,18,25.6,-84.7,tropical depression,25,1011
2138,2139,Bob,1985,7,22,0,25.6,-84.4,tropical depression,25,1010
2139,2140,Bob,1985,7,22,6,25.8,-84.2,tropical depression,30,1009
2140,2141,Bob,1985,7,22,12,26.0,-84.0,tropical depression,30,1008
2141,2142,Bob,1985,7,22,18,26.2,-83.8,tropical storm,35,1007
2142,2143,Bob,1985,7,23,0,26.5,-83.4,tropical storm,35,1004
2143,2144,Bob,1985,7,23,6,26.6,-82.9,tropical storm,40,1004
2144,2145,Bob,1985,7,23,12,26.4,-82.3,tropical storm,40,1005
2145,2146,Bob,1985,7,23,18,26.4,-81.1,tropical storm,40,1006
2146,2147,Bob,1985,7,24,0,27.2,-80.3,tropical storm,40,1006
2147,2148,Bob,1985,7,24,6,28.3,-80.4,tropical storm,50,1005
2148,2149,Bob,1985,7,24,12,29.4,-80.4,tropical storm,60,1004
2149,2150,Bob,1985,7,24,18,30.5,-80.5,hurricane,65,1003
2150,2151,Bob,1985,7,25,0,31.6,-80.5,hurricane,65,1002
2151,2152,Bob,1985,7,25,3,32.2,-80.5,hurricane,65,1003
2152,2153,Bob,1985,7,25,6,32.9,-80.7,tropical storm,55,1004
2153,2154,Bob,1985,7,25,12,34.8,-80.5,tropical storm,45,1006
2154,2155,Bob,1985,7,25,18,36.6,-80.1,tropical depression,30,1009
2155,2156,Bob,1985,7,26,0,38.3,-79.5,tropical depression,25,1011
2156,2157,Claudette,1985,8,9,18,31.5,-80.5,subtropical depression,25,1013
2157,2158,Claudette,1985,8,10,0,32.0,-79.0,subtropical depression,25,1012
2158,2159,Claudette,1985,8,10,6,32.5,-77.5,subtropical depression,25,1011
2159,2160,Claudette,1985,8,10,12,33.0,-76.5,subtropical depression,30,1009
2160,2161,Claudette,1985,8,10,18,33.5,-75.3,subtropical depression,30,1007
2161,2162,Claudette,1985,8,11,0,34.0,-74.0,tropical storm,35,1005
2162,2163,Claudette,1985,8,11,6,34.3,-72.7,tropical storm,35,1004
2163,2164,Claudette,1985,8,11,12,34.5,-71.5,tropical storm,35,1003
2164,2165,Claudette,1985,8,11,18,34.7,-70.3,tropical storm,40,1002
2165,2166,Claudette,1985,8,12,0,34.8,-69.1,tropical storm,40,1001
2166,2167,Claudette,1985,8,12,6,34.7,-67.7,tropical storm,45,1000
2167,2168,Claudette,1985,8,12,12,34.5,-66.4,tropical storm,45,999
2168,2169,Claudette,1985,8,12,18,34.4,-64.9,tropical storm,50,997
2169,2170,Claudette,1985,8,13,0,34.5,-63.2,tropical storm,50,995
2170,2171,Claudette,1985,8,13,6,35.1,-61.5,tropical storm,55,993
2171,2172,Claudette,1985,8,13,12,35.5,-59.5,tropical storm,55,991
2172,2173,Claudette,1985,8,13,18,35.3,-57.5,tropical storm,60,989
2173,2174,Claudette,1985,8,14,0,35.1,-55.0,tropical storm,60,988
2174,2175,Claudette,1985,8,14,6,35.2,-52.5,hurricane,65,988
2175,2176,Claudette,1985,8,14,12,35.3,-50.1,hurricane,65,987
2176,2177,Claudette,1985,8,14,18,35.5,-47.8,hurricane,65,986
2177,2178,Claudette,1985,8,15,0,35.6,-45.2,hurricane,70,985
2178,2179,Claudette,1985,8,15,6,35.7,-42.6,hurricane,70,981
2179,2180,Claudette,1985,8,15,12,35.8,-40.0,hurricane,75,980
2180,2181,Claudette,1985,8,15,18,36.4,-37.0,hurricane,75,981
2181,2182,Claudette,1985,8,16,0,37.5,-34.5,tropical storm,60,993
2182,2183,Claudette,1985,8,16,6,39.2,-31.6,tropical storm,45,998
2183,2184,Claudette,1985,8,16,12,40.7,-28.7,tropical storm,40,1001
2184,2185,Claudette,1985,8,16,18,42.6,-25.7,tropical storm,40,1003
2185,2186,Claudette,1985,8,17,0,44.5,-22.5,extratropical,40,1005
2186,2187,Danny,1985,8,12,0,18.5,-80.7,tropical depression,25,1010
2187,2188,Danny,1985,8,12,6,19.2,-81.4,tropical depression,25,1010
2188,2189,Danny,1985,8,12,12,19.9,-82.1,tropical depression,25,1010
2189,2190,Danny,1985,8,12,18,20.5,-82.9,tropical depression,25,1011
2190,2191,Danny,1985,8,13,0,21.1,-83.7,tropical depression,25,1011
2191,2192,Danny,1985,8,13,6,21.7,-84.6,tropical depression,25,1011
2192,2193,Danny,1985,8,13,12,22.3,-85.6,tropical depression,30,1011
2193,2194,Danny,1985,8,13,18,23.0,-86.7,tropical depression,30,1011
2194,2195,Danny,1985,8,14,0,23.7,-87.8,tropical storm,35,1010
2195,2196,Danny,1985,8,14,6,24.4,-88.8,tropical storm,45,1007
2196,2197,Danny,1985,8,14,12,25.1,-89.8,tropical storm,50,1004
2197,2198,Danny,1985,8,14,18,25.9,-90.7,tropical storm,60,1001
2198,2199,Danny,1985,8,15,0,26.8,-91.5,hurricane,70,997
2199,2200,Danny,1985,8,15,6,27.8,-92.2,hurricane,75,995
2200,2201,Danny,1985,8,15,12,28.9,-92.6,hurricane,80,988
2201,2202,Danny,1985,8,15,16,29.6,-92.7,hurricane,80,987
2202,2203,Danny,1985,8,15,18,30.0,-92.7,hurricane,70,988
2203,2204,Danny,1985,8,16,0,31.0,-92.4,tropical storm,50,992
2204,2205,Danny,1985,8,16,6,32.0,-92.0,tropical storm,40,997
2205,2206,Danny,1985,8,16,12,32.9,-91.4,tropical depression,30,1000
2206,2207,Danny,1985,8,16,18,33.7,-90.4,tropical depression,30,1002
2207,2208,Danny,1985,8,17,0,34.3,-89.2,tropical depression,30,1004
2208,2209,Danny,1985,8,17,6,34.7,-87.8,tropical depression,30,1006
2209,2210,Danny,1985,8,17,12,35.0,-86.3,tropical depression,30,1008
2210,2211,Danny,1985,8,17,18,35.3,-84.8,tropical depression,30,1010
2211,2212,Danny,1985,8,18,0,35.6,-83.4,tropical depression,25,1011
2212,2213,Danny,1985,8,18,6,35.8,-82.0,tropical depression,25,1011
2213,2214,Danny,1985,8,18,12,36.0,-80.6,tropical depression,25,1012
2214,2215,Danny,1985,8,18,18,36.3,-79.2,tropical depression,25,1012
2215,2216,Danny,1985,8,19,0,36.7,-77.9,extratropical,25,1012
2216,2217,Danny,1985,8,19,6,37.1,-76.6,extratropical,25,1012
2217,2218,Danny,1985,8,19,12,37.5,-75.3,extratropical,25,1012
2218,2219,Danny,1985,8,19,18,38.0,-74.0,extratropical,25,1013
2219,2220,Danny,1985,8,20,0,38.5,-72.7,extratropical,20,1013
2220,2221,Danny,1985,8,20,6,39.1,-71.5,extratropical,20,1014
2221,2222,Danny,1985,8,20,12,39.7,-70.4,extratropical,20,1014
2222,2223,Danny,1985,8,20,18,40.4,-69.4,extratropical,20,1014
2223,2224,Elena,1985,8,28,0,19.8,-74.0,tropical depression,30,1012
2224,2225,Elena,1985,8,28,6,20.8,-76.0,tropical depression,30,1010
2225,2226,Elena,1985,8,28,12,21.8,-78.0,tropical depression,30,1008
2226,2227,Elena,1985,8,28,18,22.6,-80.0,tropical storm,45,1006
2227,2228,Elena,1985,8,29,0,23.2,-81.8,tropical storm,50,1004
2228,2229,Elena,1985,8,29,6,24.0,-83.5,tropical storm,55,1000
2229,2230,Elena,1985,8,29,12,25.0,-85.0,hurricane,65,994
2230,2231,Elena,1985,8,29,18,25.9,-85.8,hurricane,70,990
2231,2232,Elena,1985,8,30,0,26.6,-86.6,hurricane,75,986
2232,2233,Elena,1985,8,30,6,27.3,-87.2,hurricane,80,980
2233,2234,Elena,1985,8,30,12,27.9,-87.3,hurricane,90,974
2234,2235,Elena,1985,8,30,18,28.3,-86.8,hurricane,90,978
2235,2236,Elena,1985,8,31,0,28.4,-86.0,hurricane,90,977
2236,2237,Elena,1985,8,31,6,28.6,-85.3,hurricane,90,976
2237,2238,Elena,1985,8,31,12,28.8,-84.4,hurricane,90,975
2238,2239,Elena,1985,8,31,18,28.8,-84.0,hurricane,90,974
2239,2240,Elena,1985,9,1,0,28.8,-83.8,hurricane,95,971
2240,2241,Elena,1985,9,1,6,28.6,-83.9,hurricane,100,965
2241,2242,Elena,1985,9,1,12,28.6,-84.2,hurricane,105,961
2242,2243,Elena,1985,9,1,18,28.9,-84.8,hurricane,110,954
2243,2244,Elena,1985,9,2,0,29.4,-85.9,hurricane,110,953
2244,2245,Elena,1985,9,2,6,29.7,-87.3,hurricane,105,957
2245,2246,Elena,1985,9,2,12,30.2,-88.8,hurricane,100,959
2246,2247,Elena,1985,9,2,13,30.4,-89.2,hurricane,100,959
2247,2248,Elena,1985,9,2,18,31.0,-90.4,tropical storm,60,990
2248,2249,Elena,1985,9,3,0,31.9,-91.8,tropical storm,45,1000
2249,2250,Elena,1985,9,3,6,32.4,-92.8,tropical depression,30,1004
2250,2251,Elena,1985,9,3,12,33.2,-93.7,tropical depression,25,1006
2251,2252,Elena,1985,9,3,18,34.5,-94.0,tropical depression,25,1008
2252,2253,Elena,1985,9,4,0,35.9,-93.9,tropical depression,20,1010
2253,2254,Elena,1985,9,4,6,37.0,-93.2,tropical depression,20,1010
2254,2255,Elena,1985,9,4,12,38.0,-92.5,tropical depression,20,1010
2255,2256,Elena,1985,9,4,18,38.8,-91.4,tropical depression,20,1010
2256,2257,Fabian,1985,9,15,18,23.6,-70.8,tropical depression,25,1008
2257,2258,Fabian,1985,9,16,0,24.0,-70.1,tropical depression,25,1008
2258,2259,Fabian,1985,9,16,6,24.5,-69.4,tropical depression,30,1006
2259,2260,Fabian,1985,9,16,12,25.1,-68.0,tropical depression,30,1005
2260,2261,Fabian,1985,9,16,18,26.0,-66.5,tropical storm,40,1003
2261,2262,Fabian,1985,9,17,0,26.7,-64.8,tropical storm,45,1001
2262,2263,Fabian,1985,9,17,6,27.3,-63.1,tropical storm,50,996
2263,2264,Fabian,1985,9,17,12,28.1,-61.2,tropical storm,55,994
2264,2265,Fabian,1985,9,17,18,28.9,-59.8,tropical storm,55,994
2265,2266,Fabian,1985,9,18,0,29.7,-58.0,tropical storm,55,994
2266,2267,Fabian,1985,9,18,6,30.2,-56.1,tropical storm,55,994
2267,2268,Fabian,1985,9,18,12,30.8,-54.4,tropical storm,55,994
2268,2269,Fabian,1985,9,18,18,31.1,-52.4,tropical storm,55,994
2269,2270,Fabian,1985,9,19,0,31.5,-50.4,tropical storm,55,994
2270,2271,Fabian,1985,9,19,6,31.8,-47.0,tropical storm,55,994
2271,2272,Fabian,1985,9,19,12,32.1,-42.5,tropical storm,55,994
2272,2273,Gloria,1985,9,16,12,13.3,-23.6,tropical depression,25,1009
2273,2274,Gloria,1985,9,16,18,13.8,-24.8,tropical depression,25,1008
2274,2275,Gloria,1985,9,17,0,14.1,-25.9,tropical depression,30,1008
2275,2276,Gloria,1985,9,17,6,14.3,-27.1,tropical depression,30,1008
2276,2277,Gloria,1985,9,17,12,14.6,-28.3,tropical storm,35,1007
2277,2278,Gloria,1985,9,17,18,14.7,-29.6,tropical storm,35,1007
2278,2279,Gloria,1985,9,18,0,14.9,-31.7,tropical storm,35,1006
2279,2280,Gloria,1985,9,18,6,15.0,-33.8,tropical storm,35,1006
2280,2281,Gloria,1985,9,18,12,15.1,-35.9,tropical storm,35,1006
2281,2282,Gloria,1985,9,18,18,15.4,-38.1,tropical depression,30,1006
2282,2283,Gloria,1985,9,19,0,15.8,-39.5,tropical depression,30,1006
2283,2284,Gloria,1985,9,19,6,16.2,-40.9,tropical depression,30,1006
2284,2285,Gloria,1985,9,19,12,16.6,-42.2,tropical depression,30,1006
2285,2286,Gloria,1985,9,19,18,17.0,-43.8,tropical depression,30,1006
2286,2287,Gloria,1985,9,20,0,17.2,-45.1,tropical storm,35,1005
2287,2288,Gloria,1985,9,20,6,17.4,-46.7,tropical storm,40,1004
2288,2289,Gloria,1985,9,20,12,17.5,-48.1,tropical storm,45,1003
2289,2290,Gloria,1985,9,20,18,17.6,-49.8,tropical storm,45,1002
2290,2291,Gloria,1985,9,21,0,17.7,-51.2,tropical storm,50,1001
2291,2292,Gloria,1985,9,21,6,17.7,-52.8,tropical storm,55,1001
2292,2293,Gloria,1985,9,21,12,17.7,-54.2,tropical storm,60,1000
2293,2294,Gloria,1985,9,21,18,17.7,-55.3,hurricane,65,1000
2294,2295,Gloria,1985,9,22,0,17.8,-56.3,hurricane,65,1000
2295,2296,Gloria,1985,9,22,6,17.8,-57.1,hurricane,70,996
2296,2297,Gloria,1985,9,22,12,17.8,-58.2,hurricane,70,992
2297,2298,Gloria,1985,9,22,18,18.4,-59.0,hurricane,65,990
2298,2299,Gloria,1985,9,23,0,19.0,-60.2,hurricane,65,990
2299,2300,Gloria,1985,9,23,6,19.7,-61.5,hurricane,65,989
2300,2301,Gloria,1985,9,23,12,20.4,-62.9,hurricane,65,987
2301,2302,Gloria,1985,9,23,18,21.0,-64.2,hurricane,75,980
2302,2303,Gloria,1985,9,24,0,21.5,-65.5,hurricane,95,956
2303,2304,Gloria,1985,9,24,6,21.9,-66.8,hurricane,100,952
2304,2305,Gloria,1985,9,24,12,22.5,-67.9,hurricane,100,950
2305,2306,Gloria,1985,9,24,18,23.2,-69.0,hurricane,105,935
2306,2307,Gloria,1985,9,25,0,24.2,-70.0,hurricane,120,920
2307,2308,Gloria,1985,9,25,6,25.1,-70.9,hurricane,125,920
2308,2309,Gloria,1985,9,25,12,26.1,-72.0,hurricane,115,926
2309,2310,Gloria,1985,9,25,18,26.9,-73.0,hurricane,95,933
2310,2311,Gloria,1985,9,26,0,27.8,-74.0,hurricane,85,940
2311,2312,Gloria,1985,9,26,6,28.9,-75.0,hurricane,80,944
2312,2313,Gloria,1985,9,26,12,30.0,-75.5,hurricane,80,946
2313,2314,Gloria,1985,9,26,18,31.4,-76.2,hurricane,85,944
2314,2315,Gloria,1985,9,27,0,33.2,-76.0,hurricane,90,942
2315,2316,Gloria,1985,9,27,5,35.2,-75.6,hurricane,90,942
2316,2317,Gloria,1985,9,27,6,35.5,-75.5,hurricane,90,942
2317,2318,Gloria,1985,9,27,12,38.4,-74.5,hurricane,85,951
2318,2319,Gloria,1985,9,27,16,40.6,-73.3,hurricane,75,961
2319,2320,Gloria,1985,9,27,18,41.9,-72.8,hurricane,75,964
2320,2321,Gloria,1985,9,28,0,45.5,-70.0,extratropical,50,986
2321,2322,Gloria,1985,9,28,6,48.1,-67.8,extratropical,50,987
2322,2323,Gloria,1985,9,28,12,49.5,-64.5,extratropical,50,987
2323,2324,Gloria,1985,9,28,18,50.8,-61.2,extratropical,50,987
2324,2325,Gloria,1985,9,29,0,51.5,-57.5,extratropical,50,990
2325,2326,Gloria,1985,9,29,6,52.1,-53.8,extratropical,50,990
2326,2327,Gloria,1985,9,29,12,52.4,-50.0,extratropical,50,990
2327,2328,Gloria,1985,9,29,18,52.5,-47.5,extratropical,50,990
2328,2329,Gloria,1985,9,30,0,52.5,-45.0,extratropical,50,990
2329,2330,Gloria,1985,9,30,6,52.5,-42.5,extratropical,50,990
2330,2331,Gloria,1985,9,30,12,52.5,-40.0,extratropical,50,990
2331,2332,Gloria,1985,9,30,18,52.9,-37.9,extratropical,50,990
2332,2333,Gloria,1985,10,1,0,53.3,-35.9,extratropical,50,990
2333,2334,Gloria,1985,10,1,6,53.8,-34.0,extratropical,50,990
2334,2335,Gloria,1985,10,1,12,54.5,-32.0,extratropical,50,990
2335,2336,Gloria,1985,10,1,18,55.5,-30.0,extratropical,50,990
2336,2337,Gloria,1985,10,2,0,56.6,-29.0,extratropical,50,960
2337,2338,Henri,1985,9,21,18,29.6,-74.3,tropical depression,25,1008
2338,2339,Henri,1985,9,22,0,30.5,-74.4,tropical depression,25,1008
2339,2340,Henri,1985,9,22,6,31.5,-74.5,tropical depression,25,1009
2340,2341,Henri,1985,9,22,12,32.4,-74.6,tropical depression,25,1011
2341,2342,Henri,1985,9,22,18,33.3,-74.6,tropical depression,30,1011
2342,2343,Henri,1985,9,23,0,34.3,-74.5,tropical depression,30,1010
2343,2344,Henri,1985,9,23,6,35.3,-74.3,tropical storm,35,1007
2344,2345,Henri,1985,9,23,12,36.0,-74.1,tropical storm,50,996
2345,2346,Henri,1985,9,23,18,36.7,-74.0,tropical storm,45,1000
2346,2347,Henri,1985,9,24,0,37.4,-74.0,tropical storm,40,1004
2347,2348,Henri,1985,9,24,6,38.2,-74.0,tropical storm,35,1005
2348,2349,Henri,1985,9,24,12,39.2,-73.7,tropical storm,35,1006
2349,2350,Henri,1985,9,24,18,40.3,-73.0,tropical storm,35,1006
2350,2351,Henri,1985,9,24,21,40.8,-72.5,tropical storm,35,1007
2351,2352,Henri,1985,9,25,0,41.3,-71.8,tropical depression,30,1007
2352,2353,Isabel,1985,10,7,0,17.8,-69.2,tropical depression,30,1006
2353,2354,Isabel,1985,10,7,6,18.5,-70.5,tropical storm,35,1006
2354,2355,Isabel,1985,10,7,12,19.8,-71.2,tropical storm,40,1006
2355,2356,Isabel,1985,10,7,18,21.1,-71.5,tropical storm,40,1005
2356,2357,Isabel,1985,10,8,0,22.4,-71.2,tropical storm,45,1005
2357,2358,Isabel,1985,10,8,6,24.1,-71.1,tropical storm,50,1005
2358,2359,Isabel,1985,10,8,12,25.2,-71.5,tropical storm,55,1003
2359,2360,Isabel,1985,10,8,18,26.3,-72.0,tropical storm,60,1002
2360,2361,Isabel,1985,10,9,0,27.3,-72.8,tropical storm,60,997
2361,2362,Isabel,1985,10,9,6,27.9,-73.9,tropical storm,60,1001
2362,2363,Isabel,1985,10,9,12,28.1,-75.2,tropical storm,60,1003
2363,2364,Isabel,1985,10,9,18,28.2,-76.6,tropical storm,60,1004
2364,2365,Isabel,1985,10,10,0,29.0,-77.8,tropical storm,55,1005
2365,2366,Isabel,1985,10,10,6,29.1,-79.2,tropical storm,45,1004
2366,2367,Isabel,1985,10,10,12,29.6,-80.3,tropical storm,40,1006
2367,2368,Isabel,1985,10,10,18,30.3,-81.0,tropical storm,35,1008
2368,2369,Isabel,1985,10,10,21,30.6,-81.4,tropical storm,35,1008
2369,2370,Isabel,1985,10,11,0,30.8,-81.7,tropical depression,30,1009
2370,2371,Isabel,1985,10,11,6,31.3,-81.8,tropical depression,30,1011
2371,2372,Isabel,1985,10,11,12,31.7,-81.6,tropical depression,25,1012
2372,2373,Isabel,1985,10,11,18,31.8,-80.9,tropical depression,25,1013
2373,2374,Isabel,1985,10,12,0,31.7,-80.6,tropical depression,25,1013
2374,2375,Isabel,1985,10,12,6,31.6,-80.3,tropical depression,25,1013
2375,2376,Isabel,1985,10,12,12,31.5,-79.9,tropical depression,25,1014
2376,2377,Isabel,1985,10,12,18,31.5,-79.5,tropical depression,25,1013
2377,2378,Isabel,1985,10,13,0,31.7,-79.1,tropical depression,25,1013
2378,2379,Isabel,1985,10,13,6,32.0,-78.8,tropical depression,25,1013
2379,2380,Isabel,1985,10,13,12,32.3,-78.4,tropical depression,25,1013
2380,2381,Isabel,1985,10,13,18,32.6,-78.0,tropical depression,25,1012
2381,2382,Isabel,1985,10,14,0,32.9,-77.7,tropical depression,25,1012
2382,2383,Isabel,1985,10,14,6,33.2,-77.1,tropical depression,25,1011
2383,2384,Isabel,1985,10,14,12,33.5,-76.6,tropical depression,25,1010
2384,2385,Isabel,1985,10,14,18,33.7,-76.0,tropical depression,25,1010
2385,2386,Isabel,1985,10,15,0,33.9,-75.2,tropical depression,25,1010
2386,2387,Isabel,1985,10,15,6,34.7,-74.0,tropical depression,25,1010
2387,2388,Isabel,1985,10,15,12,35.8,-72.7,tropical depression,25,1010
2388,2389,Juan,1985,10,26,0,24.5,-90.5,tropical depression,30,1005
2389,2390,Juan,1985,10,26,6,24.2,-91.5,tropical depression,30,1002
2390,2391,Juan,1985,10,26,12,23.8,-92.5,tropical storm,35,999
2391,2392,Juan,1985,10,26,18,24.4,-92.8,tropical storm,40,996
2392,2393,Juan,1985,10,27,0,24.6,-92.0,tropical storm,45,993
2393,2394,Juan,1985,10,27,6,25.3,-92.2,tropical storm,50,990
2394,2395,Juan,1985,10,27,12,25.7,-91.5,tropical storm,55,986
2395,2396,Juan,1985,10,27,18,26.4,-91.1,tropical storm,60,984
2396,2397,Juan,1985,10,28,0,27.8,-91.2,hurricane,65,982
2397,2398,Juan,1985,10,28,6,28.6,-91.5,hurricane,70,975
2398,2399,Juan,1985,10,28,12,29.4,-92.0,hurricane,75,972
2399,2400,Juan,1985,10,28,18,29.3,-93.0,hurricane,75,971
2400,2401,Juan,1985,10,29,0,28.9,-92.5,hurricane,75,973
2401,2402,Juan,1985,10,29,6,29.0,-91.9,hurricane,70,975
2402,2403,Juan,1985,10,29,11,29.5,-91.4,hurricane,65,974
2403,2404,Juan,1985,10,29,12,29.6,-91.3,hurricane,65,974
2404,2405,Juan,1985,10,29,18,30.3,-91.9,tropical storm,60,978
2405,2406,Juan,1985,10,30,0,30.1,-92.3,tropical storm,60,980
2406,2407,Juan,1985,10,30,6,29.8,-92.2,tropical storm,55,982
2407,2408,Juan,1985,10,30,12,29.6,-92.1,tropical storm,55,982
2408,2409,Juan,1985,10,30,18,29.3,-91.8,tropical storm,55,982
2409,2410,Juan,1985,10,31,0,29.1,-91.3,tropical storm,55,982
2410,2411,Juan,1985,10,31,6,28.9,-90.3,tropical storm,55,980
2411,2412,Juan,1985,10,31,12,29.3,-89.1,tropical storm,60,978
2412,2413,Juan,1985,10,31,18,30.3,-87.7,tropical storm,55,982
2413,2414,Juan,1985,11,1,0,31.8,-87.0,tropical storm,40,984
2414,2415,Juan,1985,11,1,6,33.5,-86.7,tropical storm,35,986
2415,2416,Juan,1985,11,1,12,35.2,-86.6,extratropical,30,989
2416,2417,Juan,1985,11,1,18,36.8,-87.1,extratropical,25,992
2417,2418,Kate,1985,11,15,18,21.1,-63.8,tropical storm,35,999
2418,2419,Kate,1985,11,16,0,21.6,-63.9,tropical storm,45,998
2419,2420,Kate,1985,11,16,6,21.7,-64.2,tropical storm,50,996
2420,2421,Kate,1985,11,16,12,21.5,-64.8,tropical storm,55,993
2421,2422,Kate,1985,11,16,18,21.1,-65.3,hurricane,70,987
2422,2423,Kate,1985,11,17,0,20.7,-66.0,hurricane,75,981
