,Unnamed: 0.1,Unnamed: 0,name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
1921,1921,1922,Hortense,1984,9,24,6,28.4,-59.4,35,999,0,0,0,0,0,1,0,0,0,45.000000000001016,29.575627343903918,4.929271223983986,28.6,-59.2,0
1922,1922,1923,Hortense,1984,9,24,12,28.4,-59.8,40,999,0,0,0,0,0,1,0,0,0,-0.0,39.198486669246236,6.53308111154104,28.4,-59.4,0
1923,1923,1924,Hortense,1984,9,24,18,28.5,-60.1,40,999,0,0,0,0,0,0,0,1,0,-18.43494882292201,31.40552510570635,5.234254184284391,28.4,-59.8,0
1924,1924,1925,Hortense,1984,9,25,0,28.7,-60.3,45,999,0,0,0,0,0,0,0,1,0,-45.00000000000051,29.563634523842516,4.92727242064042,28.5,-60.1,0
1925,1925,1926,Hortense,1984,9,25,6,28.9,-60.4,55,998,0,0,0,0,0,0,0,1,0,-63.43494882292161,24.221094507568473,4.036849084594746,28.7,-60.3,0
1926,1926,1927,Hortense,1984,9,25,12,29.3,-60.6,60,997,0,0,0,0,0,0,0,1,0,-63.43494882292182,48.42135951260141,8.070226585433568,28.9,-60.4,0
1927,1927,1928,Hortense,1984,9,25,18,29.7,-60.8,65,996,0,0,1,0,0,0,0,0,0,-63.434948822922415,48.39339103624734,8.06556517270789,29.3,-60.6,0
1928,1928,1929,Hortense,1984,9,26,0,30.2,-61.1,65,993,0,0,1,0,0,0,0,0,0,-59.03624346792613,62.53568770678661,10.422614617797768,29.7,-60.8,0
1929,1929,1930,Hortense,1984,9,26,6,30.8,-61.0,60,994,0,0,0,0,0,0,0,1,0,80.53767779197428,67.20571135964856,11.20095189327476,30.2,-61.1,0
1930,1930,1931,Hortense,1984,9,26,12,31.3,-60.7,50,995,0,0,0,0,0,0,0,1,0,59.03624346792671,62.39458909269929,10.399098182116548,30.8,-61.0,0
1931,1931,1932,Hortense,1984,9,26,18,32.0,-60.9,45,996,0,0,0,0,0,0,0,1,0,-74.05460409907745,79.90102777283771,13.316837962139617,31.3,-60.7,0
1932,1932,1933,Hortense,1984,9,27,0,32.4,-60.8,40,996,0,0,0,0,0,0,0,1,0,75.96375653207329,45.34717672216293,7.557862787027155,32.0,-60.9,0
1933,1933,1934,Hortense,1984,9,27,6,32.8,-60.5,40,995,0,0,0,0,0,0,0,1,0,53.13010235415614,52.54326435941673,8.757210726569456,32.4,-60.8,0
1934,1934,1935,Hortense,1984,9,27,12,33.0,-60.0,35,995,0,0,0,0,0,0,0,1,0,21.801409486352092,51.77127645837845,8.62854607639641,32.8,-60.5,0
1935,1935,1936,Hortense,1984,9,27,18,32.9,-59.8,35,995,0,0,0,0,0,0,0,1,0,-26.565051177077994,21.742349711468737,3.623724951911456,33.0,-60.0,0
1936,1936,1937,Hortense,1984,9,28,0,32.7,-59.9,35,995,0,0,0,0,0,0,0,1,0,63.43494882292121,24.076725586871774,4.012787597811962,32.9,-59.8,0
1937,1937,1938,Hortense,1984,9,28,6,32.3,-60.2,35,996,0,0,0,0,0,0,0,1,0,53.13010235415598,52.559419282986866,8.759903213831144,32.7,-59.9,0
1938,1938,1939,Hortense,1984,9,28,12,31.7,-61.0,40,996,0,0,0,0,0,0,0,1,0,36.86989764584402,100.70208409536903,16.783680682561506,32.3,-60.2,0
1939,1939,1940,Hortense,1984,9,28,18,31.1,-61.7,40,997,0,0,0,0,0,0,0,1,0,40.60129464500425,94.11405698601995,15.685676164336657,31.7,-61.0,0
1940,1940,1941,Hortense,1984,9,29,0,30.6,-62.4,45,998,0,0,0,0,0,0,0,1,0,35.53767779197455,86.9257541830918,14.487625697181967,31.1,-61.7,0
1941,1941,1942,Hortense,1984,9,29,6,30.5,-63.2,45,999,0,0,0,0,0,0,0,1,0,7.125016348901861,77.55609088250195,12.926015147083659,30.6,-62.4,0
1942,1942,1943,Hortense,1984,9,29,12,30.6,-64.0,45,1001,0,0,0,0,0,0,0,1,0,-7.125016348901923,77.55609088250142,12.92601514708357,30.5,-63.2,0
1943,1943,1944,Hortense,1984,9,29,18,30.9,-64.7,40,1002,0,0,0,0,0,0,0,1,0,-23.19859051364791,74.82478179541081,12.470796965901803,30.6,-64.0,0
1944,1944,1945,Hortense,1984,9,30,0,31.4,-65.0,40,1004,0,0,0,0,0,0,0,1,0,-59.03624346792671,62.38159753928619,10.396932923214365,30.9,-64.7,0
1945,1945,1946,Hortense,1984,9,30,6,32.3,-64.9,35,1006,0,0,0,0,0,0,0,1,0,83.65980825409045,100.24356978549318,16.70726163091553,31.4,-65.0,0
1946,1946,1947,Hortense,1984,9,30,12,33.9,-64.2,35,1007,0,0,0,0,0,0,0,1,0,66.37062226934312,189.09685075072872,31.51614179178812,32.3,-64.9,0
1947,1947,1948,Hortense,1984,9,30,18,35.8,-62.2,35,1006,0,0,0,0,0,0,0,1,0,43.53119928561416,279.0628083180232,46.51046805300387,33.9,-64.2,0
1948,1948,1949,Hortense,1984,10,1,0,37.4,-59.8,40,1004,0,0,0,0,0,0,0,1,0,33.69006752597975,278.6189280933381,46.43648801555636,35.8,-62.2,0
1949,1949,1950,Hortense,1984,10,1,6,38.8,-57.0,45,1001,0,0,0,0,0,0,0,1,0,26.565051177077994,290.60799974197,48.43466662366166,37.4,-59.8,0
1950,1950,1951,Hortense,1984,10,1,12,40.0,-54.0,50,998,0,0,0,0,0,0,0,1,0,21.80140948635186,290.70884857919907,48.45147476319985,38.8,-57.0,0
1951,1951,1952,Hortense,1984,10,1,18,40.9,-50.4,50,996,0,0,0,0,0,0,0,1,0,14.036243467926452,321.29747205649346,53.54957867608224,40.0,-54.0,0
1952,1952,1953,Hortense,1984,10,2,0,41.7,-46.8,50,995,0,0,0,0,0,0,0,1,0,12.528807709151572,314.29884967906986,52.38314161317831,40.9,-50.4,0
1953,1953,1954,Hortense,1984,10,2,6,42.3,-43.0,50,995,0,0,0,0,0,0,0,1,0,8.972626614896317,321.77909487396926,53.629849145661545,41.7,-46.8,0
1954,1954,1955,Hortense,1984,10,2,12,42.8,-39.0,50,995,0,0,0,0,0,0,0,1,0,7.125016348901798,333.16212853502697,55.5270214225045,42.3,-43.0,0
1955,1955,1956,Hortense,1984,10,2,18,43.2,-35.0,45,996,0,0,0,0,0,0,0,1,0,5.710593137499724,329.14413812042903,54.85735635340484,42.8,-39.0,0
1956,1956,1957,Isidore,1984,9,25,12,23.4,-73.0,30,1003,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1957,1957,1958,Isidore,1984,9,25,18,23.9,-73.9,30,1003,0,0,0,0,0,0,1,0,0,-29.054604099076993,107.22797574826473,17.871329291377453,23.4,-73.0,0
1958,1958,1959,Isidore,1984,9,26,0,24.3,-74.9,30,1002,0,0,0,0,0,0,1,0,0,-21.80140948635192,110.90590418513001,18.484317364188335,23.9,-73.9,0
1959,1959,1960,Isidore,1984,9,26,6,24.5,-76.0,30,1002,0,0,0,0,0,0,1,0,0,-10.30484646876605,113.75576251461061,18.9592937524351,24.3,-74.9,0
1960,1960,1961,Isidore,1984,9,26,12,24.7,-77.0,40,1001,0,0,0,0,0,0,0,1,0,-11.309932474020174,103.66883370571071,17.278138950951785,24.5,-76.0,0
1961,1961,1962,Isidore,1984,9,26,18,25.0,-77.7,45,1000,0,0,0,0,0,0,0,1,0,-23.198590513648153,78.16605452883552,13.02767575480592,24.7,-77.0,0
1962,1962,1963,Isidore,1984,9,27,0,25.4,-78.4,45,999,0,0,0,0,0,0,0,1,0,-29.744881296942037,83.31085906200704,13.885143177001174,25.0,-77.7,0
1963,1963,1964,Isidore,1984,9,27,6,25.8,-79.1,50,1000,0,0,0,0,0,0,0,1,0,-29.744881296942758,83.1155888980251,13.852598149670849,25.4,-78.4,0
1964,1964,1965,Isidore,1984,9,27,12,26.4,-79.8,50,1000,0,0,0,0,0,0,0,1,0,-40.60129464500425,96.54989065126516,16.091648441877528,25.8,-79.1,0
1965,1965,1966,Isidore,1984,9,27,18,27.3,-80.5,45,1001,0,0,0,0,0,0,0,1,0,-52.12501634890175,121.5900423340417,20.265007055673617,26.4,-79.8,1
1966,1966,1967,Isidore,1984,9,28,0,27.8,-81.5,45,1002,0,0,0,0,0,0,0,1,0,-26.565051177077994,113.24611038240367,18.874351730400612,27.3,-80.5,1
1967,1967,1968,Isidore,1984,9,28,6,28.5,-82.3,45,1002,0,0,0,0,0,0,0,1,0,-41.18592516570972,110.42020725158818,18.403367875264696,27.8,-81.5,1
1968,1968,1969,Isidore,1984,9,28,12,29.5,-82.1,45,1002,0,0,0,0,0,0,0,1,0,78.69006752597963,112.53588361108152,18.755980601846918,28.5,-82.3,1
1969,1969,1970,Isidore,1984,9,28,18,30.1,-81.9,45,1001,0,0,0,0,0,0,0,1,0,71.56505117707901,69.26308226719686,11.54384704453281,29.5,-82.1,1
1970,1970,1971,Isidore,1984,9,29,0,30.7,-81.4,45,1004,0,0,0,0,0,0,0,1,0,50.194428907734704,82.05441262842345,13.675735438070575,30.1,-81.9,0
1971,1971,1972,Isidore,1984,9,29,6,31.3,-80.5,45,1005,0,0,0,0,0,0,0,1,0,33.690067525979686,108.68769519133005,18.114615865221676,30.7,-81.4,0
1972,1972,1973,Isidore,1984,9,29,12,32.2,-79.3,45,1004,0,0,0,0,0,0,0,1,0,36.86989764584402,151.27954008360754,25.21325668060126,31.3,-80.5,0
1973,1973,1974,Isidore,1984,9,29,18,32.8,-77.8,45,1002,0,0,0,0,0,0,0,1,0,21.801409486351627,155.8770689345367,25.97951148908945,32.2,-79.3,0
1974,1974,1975,Isidore,1984,9,30,0,33.6,-76.2,50,1000,0,0,0,0,0,0,0,1,0,26.565051177078196,173.5737383183728,28.928956386395466,32.8,-77.8,0
1975,1975,1976,Isidore,1984,9,30,6,34.3,-74.4,40,1005,0,0,0,0,0,0,0,1,0,21.250505507133152,183.61060884937498,30.6017681415625,33.6,-76.2,0
1976,1976,1977,Isidore,1984,9,30,12,34.8,-72.5,40,1007,0,0,0,0,0,0,0,1,0,14.743562836470694,182.9961865268044,30.499364421134064,34.3,-74.4,0
1977,1977,1978,Isidore,1984,9,30,18,35.3,-70.4,40,1007,0,0,0,0,0,0,0,1,0,13.392497753751135,199.45228191585682,33.24204698597614,34.8,-72.5,0
1978,1978,1979,Isidore,1984,10,1,0,35.8,-67.7,30,1007,0,0,0,0,0,0,1,0,0,10.491477012331588,251.01471413980096,41.835785689966826,35.3,-70.4,0
1979,1979,1980,Isidore,1984,10,1,6,36.4,-65.0,30,1008,0,0,0,0,0,0,1,0,0,12.528807709151527,252.07437614573757,42.01239602428959,35.8,-67.7,0
1980,1980,1981,Isidore,1984,10,1,12,36.8,-62.1,25,1012,0,0,0,0,0,0,1,0,0,7.853313301978195,263.2378792467059,43.872979874450984,36.4,-65.0,0
1981,1981,1982,Josephine,1984,10,7,6,24.1,-68.9,25,1010,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
1982,1982,1983,Josephine,1984,10,7,12,24.0,-69.4,25,1008,0,0,0,0,1,0,0,0,0,11.30993247402037,52.048303712951295,8.674717285491882,24.1,-68.9,0
1983,1983,1984,Josephine,1984,10,7,18,23.9,-69.9,25,1008,0,0,0,0,1,0,0,0,0,11.30993247402037,52.0866864873886,8.681114414564766,24.0,-69.4,0
1984,1984,1985,Josephine,1984,10,8,0,23.9,-70.4,30,1006,0,0,0,0,1,0,0,0,0,-0.0,50.91509666023471,8.485849443372452,23.9,-69.9,0
1985,1985,1986,Josephine,1984,10,8,6,24.0,-70.9,30,1004,0,0,0,0,1,0,0,0,0,-11.30993247402037,52.0866864873886,8.681114414564766,23.9,-70.4,0
1986,1986,1987,Josephine,1984,10,8,12,24.1,-71.4,40,1002,0,0,0,0,0,0,0,1,0,-11.30993247402037,52.048303712951295,8.674717285491882,24.0,-70.9,0
1987,1987,1988,Josephine,1984,10,8,18,24.3,-71.9,50,998,0,0,0,0,0,0,0,1,0,-21.801409486351744,55.41700472497258,9.236167454162096,24.1,-71.4,0
1988,1988,1989,Josephine,1984,10,9,0,24.6,-72.2,55,995,0,0,0,0,0,0,0,1,0,-45.000000000000334,45.049675351684925,7.508279225280821,24.3,-71.9,0
1989,1989,1990,Josephine,1984,10,9,6,25.2,-72.2,60,994,0,0,0,0,0,0,0,1,0,90.0,66.46284357657034,11.077140596095056,24.6,-72.2,0
1990,1990,1991,Josephine,1984,10,9,12,25.8,-72.1,60,995,0,0,0,0,0,0,0,1,0,80.53767779197362,67.22427441800288,11.204045736333812,25.2,-72.2,0
1991,1991,1992,Josephine,1984,10,9,18,26.4,-72.1,60,993,0,0,0,0,0,0,0,1,0,90.0,66.47371977370206,11.07895329561701,25.8,-72.1,0
1992,1992,1993,Josephine,1984,10,10,0,26.9,-72.2,60,990,0,0,0,0,0,0,0,1,0,-78.69006752597885,56.28652649695831,9.381087749493052,26.4,-72.1,0
1993,1993,1994,Josephine,1984,10,10,6,27.2,-72.4,65,987,0,0,1,0,0,0,0,0,0,-56.3099324740199,38.71297445041634,6.452162408402724,26.9,-72.2,0
1994,1994,1995,Josephine,1984,10,10,12,27.5,-72.5,70,987,0,0,1,0,0,0,0,0,0,-71.56505117707901,34.684007359772096,5.780667893295349,27.2,-72.4,0
1995,1995,1996,Josephine,1984,10,10,18,28.0,-72.6,70,985,0,0,1,0,0,0,0,0,0,-78.69006752598041,56.27796964734355,9.379661607890592,27.5,-72.5,0
1996,1996,1997,Josephine,1984,10,11,0,28.6,-72.5,75,983,0,0,1,0,0,0,0,0,0,80.53767779197494,67.21414423460088,11.20235737243348,28.0,-72.6,0
1997,1997,1998,Josephine,1984,10,11,6,29.3,-72.4,80,979,0,0,1,0,0,0,0,0,0,81.86989764584447,78.19451011699445,13.032418352832408,28.6,-72.5,0
1998,1998,1999,Josephine,1984,10,11,12,30.0,-72.1,85,974,0,0,1,0,0,0,0,0,0,66.801409486351,82.85115509735367,13.808525849558945,29.3,-72.4,0
1999,1999,2000,Josephine,1984,10,11,18,30.7,-71.9,85,971,0,0,1,0,0,0,0,0,0,74.05460409907799,79.94776517494954,13.324627529158256,30.0,-72.1,0
2000,2000,2001,Josephine,1984,10,12,0,31.4,-71.7,90,970,0,0,1,0,0,0,0,0,0,74.05460409907691,79.92274331449445,13.320457219082408,30.7,-71.9,0
2001,2001,2002,Josephine,1984,10,12,6,32.2,-71.7,90,973,0,0,1,0,0,0,0,0,0,90.0,88.70665895063806,14.784443158439677,31.4,-71.7,0
2002,2002,2003,Josephine,1984,10,12,12,33.0,-71.8,90,977,0,0,1,0,0,0,0,0,0,-82.87498365109859,89.21313065369033,14.868855108948388,32.2,-71.7,0
2003,2003,2004,Josephine,1984,10,12,18,33.7,-71.7,90,976,0,0,1,0,0,0,0,0,0,81.86989764584452,78.19348833575093,13.032248055958489,33.0,-71.8,0
2004,2004,2005,Josephine,1984,10,13,0,34.3,-71.4,85,971,0,0,1,0,0,0,0,0,0,63.43494882292202,72.0936043634647,12.015600727244118,33.7,-71.7,0
2005,2005,2006,Josephine,1984,10,13,6,34.8,-71.2,85,973,0,0,1,0,0,0,0,0,0,68.1985905136479,58.42492795316708,9.737487992194513,34.3,-71.4,0
2006,2006,2007,Josephine,1984,10,13,12,35.4,-71.3,80,975,0,0,1,0,0,0,0,0,0,-80.53767779197494,67.18697144302416,11.197828573837361,34.8,-71.2,0
2007,2007,2008,Josephine,1984,10,13,18,36.0,-71.7,70,973,0,0,1,0,0,0,0,0,0,-56.3099324740199,75.77837688216896,12.629729480361492,35.4,-71.3,0
2008,2008,2009,Josephine,1984,10,14,0,36.6,-71.9,65,977,0,0,1,0,0,0,0,0,0,-71.56505117707779,68.95965196977349,11.493275328295582,36.0,-71.7,0
2009,2009,2010,Josephine,1984,10,14,6,36.8,-71.7,65,975,0,0,1,0,0,0,0,0,0,44.999999999998984,28.49561553615279,4.749269256025465,36.6,-71.9,0
2010,2010,2011,Josephine,1984,10,14,12,36.6,-71.4,70,971,0,0,1,0,0,0,0,0,0,-33.69006752597947,34.803165818255756,5.80052763637596,36.8,-71.7,0
2011,2011,2012,Josephine,1984,10,14,18,36.3,-70.8,70,968,0,0,1,0,0,0,0,0,0,-26.565051177077994,63.25732667054427,10.542887778424046,36.6,-71.4,0
2012,2012,2013,Josephine,1984,10,15,0,35.9,-69.8,70,965,0,0,1,0,0,0,0,0,0,-21.801409486351744,100.39305197487631,16.732175329146052,36.3,-70.8,0
2013,2013,2014,Josephine,1984,10,15,6,36.2,-68.4,65,966,0,0,1,0,0,0,0,0,0,12.09475707701234,130.46608993145583,21.744348321909303,35.9,-69.8,0
2014,2014,2015,Josephine,1984,10,15,12,36.8,-66.6,65,973,0,0,1,0,0,0,0,0,0,18.43494882292174,174.46407325530654,29.07734554255109,36.2,-68.4,0
2015,2015,2016,Josephine,1984,10,15,18,37.6,-64.8,65,971,0,0,1,0,0,0,0,0,0,23.96248897457833,182.8033394994947,30.467223249915786,36.8,-66.6,0
2016,2016,2017,Josephine,1984,10,16,0,38.3,-63.0,65,973,0,0,1,0,0,0,0,0,0,21.250505507133152,176.25036863147085,29.375061438578474,37.6,-64.8,0
2017,2017,2018,Josephine,1984,10,16,6,39.2,-61.4,65,977,0,0,1,0,0,0,0,0,0,29.357753542791404,171.2481651855081,28.54136086425135,38.3,-63.0,0
2018,2018,2019,Josephine,1984,10,16,12,39.9,-59.7,65,982,0,0,1,0,0,0,0,0,0,22.380135051959503,165.49664711986674,27.58277451997779,39.2,-61.4,0
2019,2019,2020,Josephine,1984,10,16,18,40.6,-58.2,65,986,0,0,1,0,0,0,0,0,0,25.016893478100112,149.42570065312972,24.904283442188287,39.9,-59.7,0
2020,2020,2021,Josephine,1984,10,17,0,41.3,-56.6,65,988,0,0,1,0,0,0,0,0,0,23.62937773065667,155.53372478703776,25.922287464506294,40.6,-58.2,0
2021,2021,2022,Josephine,1984,10,17,6,42.0,-54.9,60,990,0,0,0,0,0,0,0,1,0,22.380135051959623,161.54867093313885,26.924778488856475,41.3,-56.6,0
2022,2022,2023,Josephine,1984,10,17,12,43.0,-53.9,60,992,0,0,0,0,0,0,0,1,0,45.0,138.18620995758755,23.031034992931257,42.0,-54.9,0
2023,2023,2024,Josephine,1984,10,17,18,43.6,-54.1,55,993,0,0,0,0,0,0,0,1,0,-71.56505117707779,68.60613495527029,11.434355825878383,43.0,-53.9,0
2024,2024,2025,Josephine,1984,10,18,0,44.0,-54.4,50,994,0,0,0,0,0,0,0,1,0,-53.13010235415614,50.5772937795725,8.429548963262084,43.6,-54.1,0
2025,2025,2026,Josephine,1984,10,18,6,44.0,-55.1,50,994,0,0,0,0,0,0,0,1,0,-0.0,56.14416667552866,9.35736111258811,44.0,-54.4,0
2026,2026,2027,Josephine,1984,10,18,12,44.1,-56.0,50,995,0,0,0,0,0,0,0,1,0,-6.340191745910009,72.97540377516931,12.162567295861551,44.0,-55.1,0
2027,2027,2028,Josephine,1984,10,18,18,44.0,-57.1,45,995,0,1,0,0,0,0,0,0,0,5.194428907734872,88.84950569287955,14.808250948813258,44.1,-56.0,0
2028,2028,2029,Josephine,1984,10,19,0,42.8,-57.7,45,995,0,1,0,0,0,0,0,0,0,63.43494882292202,141.90352486322683,23.65058747720447,44.0,-57.1,0
2029,2029,2030,Josephine,1984,10,19,6,41.2,-56.8,45,995,0,1,0,0,0,0,0,0,0,-60.642246457208486,192.72305292408416,32.12050882068069,42.8,-57.7,0
2030,2030,2031,Josephine,1984,10,19,12,40.6,-55.1,40,995,0,1,0,0,0,0,0,0,0,-19.44003482817628,157.98040887939126,26.33006814656521,41.2,-56.8,0
2031,2031,2032,Josephine,1984,10,19,18,40.7,-53.1,40,995,0,1,0,0,0,0,0,0,0,2.8624052261117883,169.51773692834004,28.25295615472334,40.6,-55.1,0
2032,2032,2033,Josephine,1984,10,20,0,41.2,-50.9,35,995,0,1,0,0,0,0,0,0,0,12.804266065286736,193.37397087775835,32.22899514629306,40.7,-53.1,0
2033,2033,2034,Josephine,1984,10,20,6,41.8,-48.5,30,996,0,1,0,0,0,0,0,0,0,14.03624346792636,211.17127923658052,35.19521320609675,41.2,-50.9,0
2034,2034,2035,Josephine,1984,10,20,12,42.2,-45.7,30,997,0,1,0,0,0,0,0,0,0,8.130102354156103,236.18663494930075,39.36443915821679,41.8,-48.5,0
2035,2035,2036,Josephine,1984,10,20,18,42.8,-42.8,30,997,0,1,0,0,0,0,0,0,0,11.689369175439063,247.50451823092652,41.25075303848775,42.2,-45.7,0
2036,2036,2037,Josephine,1984,10,21,0,43.3,-39.5,30,998,0,1,0,0,0,0,0,0,0,8.61564818416412,274.5248418665772,45.7541403110962,42.8,-42.8,0
2037,2037,2038,Klaus,1984,11,5,18,14.7,-68.8,15,1004,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2038,2038,2039,Klaus,1984,11,6,0,15.2,-68.1,15,1003,0,0,0,0,0,0,1,0,0,35.537677791974275,93.44100630080571,15.573501050134285,14.7,-68.8,0
2039,2039,2040,Klaus,1984,11,6,6,15.8,-67.7,20,1003,0,0,0,0,0,0,1,0,0,56.30993247402085,79.05634906325994,13.17605817720999,15.2,-68.1,0
2040,2040,2041,Klaus,1984,11,6,12,16.4,-67.1,25,1002,0,0,0,0,0,0,1,0,0,44.99999999999949,92.35005583940067,15.391675973233445,15.8,-67.7,0
2041,2041,2042,Klaus,1984,11,6,18,17.0,-66.7,35,1001,0,0,0,0,0,0,0,1,0,56.30993247402085,78.92333719833192,13.15388953305532,16.4,-67.1,0
2042,2042,2043,Klaus,1984,11,7,0,17.4,-66.2,40,1000,0,0,0,0,0,0,0,1,0,38.659808254089995,69.19865548417137,11.533109247361894,17.0,-66.7,0
2043,2043,2044,Klaus,1984,11,7,6,18.0,-65.8,45,998,0,0,0,0,0,0,0,1,0,56.3099324740199,78.80561358153349,13.134268930255582,17.4,-66.2,0
2044,2044,2045,Klaus,1984,11,7,12,18.5,-65.2,50,997,0,0,0,0,0,0,0,1,0,39.80557109226547,84.19573958903946,14.032623264839911,18.0,-65.8,0
2045,2045,2046,Klaus,1984,11,7,18,19.1,-64.7,60,995,0,0,0,0,0,0,0,1,0,50.194428907734874,84.78770032413426,14.13128338735571,18.5,-65.2,0
2046,2046,2047,Klaus,1984,11,8,0,19.4,-64.0,65,992,0,0,1,0,0,0,0,0,0,23.19859051364791,80.73911788990593,13.456519648317654,19.1,-64.7,0
2047,2047,2048,Klaus,1984,11,8,6,19.6,-63.1,70,989,0,0,1,0,0,0,0,0,0,12.528807709151703,97.03544710193216,16.172574516988693,19.4,-64.0,0
2048,2048,2049,Klaus,1984,11,8,12,19.7,-62.2,75,986,0,0,1,0,0,0,0,0,0,6.3401917459097845,95.03559544735893,15.839265907893155,19.6,-63.1,0
2049,2049,2050,Klaus,1984,11,8,18,19.9,-61.4,80,984,0,0,1,0,0,0,0,0,0,14.03624346792636,86.6974636587497,14.449577276458283,19.7,-62.2,0
2050,2050,2051,Klaus,1984,11,9,0,20.4,-60.8,80,982,0,0,1,0,0,0,0,0,0,39.805571092265126,83.658815357784,13.943135892964,19.9,-61.4,0
2051,2051,2052,Klaus,1984,11,9,6,21.1,-60.1,80,981,0,0,1,0,0,0,0,0,0,45.00000000000029,106.39771046297216,17.732951743828693,20.4,-60.8,0
2052,2052,2053,Klaus,1984,11,9,12,21.8,-59.5,80,980,0,0,1,0,0,0,0,0,0,49.39870535499544,99.37367040228628,16.562278400381047,21.1,-60.1,0
2053,2053,2054,Klaus,1984,11,9,18,22.7,-58.7,80,980,0,0,1,0,0,0,0,0,0,48.366460663429855,129.3533406854433,21.55889011424055,21.8,-59.5,0
2054,2054,2055,Klaus,1984,11,10,0,23.8,-57.8,80,979,0,0,1,0,0,0,0,0,0,50.71059313749951,152.71723821494206,25.452873035823675,22.7,-58.7,0
2055,2055,2056,Klaus,1984,11,10,6,24.8,-56.6,75,978,0,0,1,0,0,0,0,0,0,39.805571092265296,164.64244326713356,27.440407211188926,23.8,-57.8,0
2056,2056,2057,Klaus,1984,11,10,12,26.2,-55.2,75,977,0,0,1,0,0,0,0,0,0,45.0,209.4354941199733,34.90591568666222,24.8,-56.6,0
2057,2057,2058,Klaus,1984,11,10,18,28.0,-54.0,75,975,0,0,1,0,0,0,0,0,0,56.309932474020165,232.24750593853528,38.707917656422545,26.2,-55.2,0
2058,2058,2059,Klaus,1984,11,11,0,29.5,-53.0,75,971,0,0,1,0,0,0,0,0,0,56.309932474020215,192.8135206511624,32.13558677519374,28.0,-54.0,0
2059,2059,2060,Klaus,1984,11,11,6,31.0,-52.5,70,975,0,0,1,0,0,0,0,0,0,71.56505117707799,173.10733609805277,28.851222683008796,29.5,-53.0,0
2060,2060,2061,Klaus,1984,11,11,12,32.2,-52.4,70,977,0,0,1,0,0,0,0,0,0,85.23635830927377,133.39380466620003,22.232300777700004,31.0,-52.5,0
2061,2061,2062,Klaus,1984,11,11,18,33.4,-52.7,70,980,0,0,1,0,0,0,0,0,0,-75.96375653207329,136.01496895617868,22.669161492696446,32.2,-52.4,0
2062,2062,2063,Klaus,1984,11,12,0,34.6,-53.4,70,982,0,0,1,0,0,0,0,0,0,-59.74356283647094,147.9837451056942,24.6639575176157,33.4,-52.7,0
2063,2063,2064,Klaus,1984,11,12,6,34.8,-54.2,70,983,0,0,1,0,0,0,0,0,0,-14.03624346792612,76.58026496232783,12.763377493721306,34.6,-53.4,0
2064,2064,2065,Klaus,1984,11,12,12,35.0,-55.0,65,984,0,0,1,0,0,0,0,0,0,-14.036243467926719,76.41127153023407,12.735211921705679,34.8,-54.2,0
2065,2065,2066,Klaus,1984,11,12,18,35.5,-54.2,60,985,0,0,0,0,0,1,0,0,0,32.005383208083586,91.53173431240221,15.255289052067035,35.0,-55.0,0
2066,2066,2067,Klaus,1984,11,13,0,36.5,-52.8,60,986,0,0,0,0,0,1,0,0,0,35.537677791974275,168.06065410780454,28.010109017967423,35.5,-54.2,0
2067,2067,2068,Klaus,1984,11,13,6,38.0,-51.0,55,987,0,0,0,0,0,1,0,0,0,39.80557109226525,230.67541915190137,38.44590319198356,36.5,-52.8,0
2068,2068,2069,Klaus,1984,11,13,12,40.0,-49.0,55,988,0,0,0,0,0,1,0,0,0,45.0,281.6097334761445,46.93495557935742,38.0,-51.0,0
2069,2069,2070,Klaus,1984,11,13,18,42.0,-47.0,50,989,0,1,0,0,0,0,0,0,0,45.0,278.63267825485445,46.43877970914241,40.0,-49.0,0
2070,2070,2071,Lili,1984,12,12,12,34.5,-60.5,50,995,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0
2071,2071,2072,Lili,1984,12,12,18,35.5,-60.0,50,995,0,0,0,0,0,1,0,0,0,63.43494882292202,119.9627467678997,19.993791127983283,34.5,-60.5,0
2072,2072,2073,Lili,1984,12,13,0,35.5,-60.0,55,993,0,0,0,0,0,1,0,0,0,,0.0,0.0,35.5,-60.0,0
2073,2073,2074,Lili,1984,12,13,6,35.5,-60.0,55,994,0,0,0,0,0,1,0,0,0,,0.0,0.0,35.5,-60.0,0
2074,2074,2075,Lili,1984,12,13,12,34.9,-59.8,55,994,0,0,0,0,0,1,0,0,0,-71.56505117707779,69.01314695403711,11.502191159006186,35.5,-60.0,0
2075,2075,2076,Lili,1984,12,13,18,33.8,-59.5,55,994,0,0,0,0,0,1,0,0,0,-74.74488129694238,125.10413818410876,20.85068969735146,34.9,-59.8,0
2076,2076,2077,Lili,1984,12,14,0,32.7,-59.0,55,994,0,0,0,0,0,1,0,0,0,-65.55604521958335,130.59416480009244,21.76569413334874,33.8,-59.5,0
